start_url;city;title;title_url;new_old;address;price
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315/,上海,宝华海尚郡领,http://fangjia.fang.com/process/sh/1211078504.htm,old,成山路2388号,78236元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01639-h315/,上海,碧云东壹栋公寓,http://fangjia.fang.com/process/sh/1210888572.htm,old,金藏路51号,34569元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315/,上海,锦博苑,http://fangjia.fang.com/process/sh/1210667626.htm,old,高科西路2111弄1-155号,66112元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315/,上海,绿川新苑,http://fangjia.fang.com/process/sh/1210001910.htm,old,绿林路50弄、绿林路51弄、绿林路52弄、绿林路320弄,52329元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01639-h315/,上海,银泰花园别墅,http://fangjia.fang.com/process/sh/1210968658.htm,old,蓝天路368弄,53566元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01639-h315/,上海,银泰花园,http://fangjia.fang.com/process/sh/1210008727.htm,old,蓝天路368弄,81260元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315/,上海,地杰国际城三期,http://fangjia.fang.com/process/sh/1210838076.htm,old,御水路199弄,52363元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01639-h315/,上海,碧云公馆公寓,http://fangjia.fang.com/process/sh/1210906844.htm,old,浙桥路289号(临杨高中路),48341元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315/,上海,锦华花园,http://fangjia.fang.com/process/sh/1210011687.htm,old,锦绣路2866弄、锦绣路2868弄、北艾路828弄,61470元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315/,上海,龙博公寓,http://fangjia.fang.com/process/sh/1210904002.htm,old,沪南路1168弄,56390元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,金顺小区,http://fangjia.fang.com/process/sh/1210423584.htm,old,下南路971弄、北艾路901弄,67656元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,文汇小区,http://fangjia.fang.com/process/sh/1210673384.htm,old,下南路276弄1-26号,下南路320弄1-39号,下南路370弄1-16号,46977元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01639-h315-i32/,上海,凤凰大厦,http://fangjia.fang.com/process/sh/1210010146.htm,old,黄杨路18弄,62283元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,万科金色城市,http://fangjia.fang.com/process/sh/1210516822.htm,old,御水路150弄,68490元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,绿川小区,http://fangjia.fang.com/process/sh/1210418784.htm,old,博华路999弄、博华路1018弄,43014元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01639-h315-i32/,上海,碧云钻石大厦,http://fangjia.fang.com/process/sh/1210768384.htm,old,碧云路1168弄,43258元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01639-h315-i32/,上海,盈标花园,http://fangjia.fang.com/process/sh/1210768382.htm,old,红枫路450弄,56919元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,艾东小区,http://fangjia.fang.com/process/sh/1210424302.htm,old,杨高南路2451弄,53282元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,金恒小区,http://fangjia.fang.com/process/sh/1210424788.htm,old,北艾路862弄1-54号,54724元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,南新四村,http://fangjia.fang.com/process/sh/1210682298.htm,old,下南路501弄1-45号、下南路551弄,47823元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,乾景雅园,http://fangjia.fang.com/process/sh/1211183498.htm,old,博华路26弄,72975元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,锦华东南苑,http://fangjia.fang.com/process/sh/1210423924.htm,old,成山路2222弄,66144元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,鹏健苑,http://fangjia.fang.com/process/sh/1211044072.htm,old,浦东新区鹏岳路70弄,46980元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,大华锦绣华城第10街区,http://fangjia.fang.com/process/sh/1210609278.htm,old,下南路1071弄,78159元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,莲业新村,http://fangjia.fang.com/process/sh/1210674846.htm,old,莲安西路125弄,56969元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,虞泽苑,http://fangjia.fang.com/process/sh/1211058344.htm,old,鹏飞路51弄,鹏飞路101弄,45166元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,莲泰苑,http://fangjia.fang.com/process/sh/1210070205.htm,old,新陈路303弄,55226元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,南新六村,http://fangjia.fang.com/process/sh/1210281870.htm,old,下南路500弄17-42号、下南路526弄8-15号、下南路526弄20-27号,49246元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,宝华海尚郡墅,http://fangjia.fang.com/process/sh/1211131164.htm,old,成山路2388号,137910元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,绿星小区,http://fangjia.fang.com/process/sh/1210783370.htm,old,下南路225弄1-61号,48731元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,莲溪六村,http://fangjia.fang.com/process/sh/1210172073.htm,old,莲溪路126弄、莲园路555弄,53321元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,玉兰小区,http://fangjia.fang.com/process/sh/1210424292.htm,old,莲中路337弄,55354元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i32/,上海,天池一村,http://fangjia.fang.com/process/sh/1210705352.htm,old,北艾路73弄、北艾路155弄、北艾路227弄,60556元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,南新三村,http://fangjia.fang.com/process/sh/1210711308.htm,old,下南路339弄1-68号,49614元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,绿川馨康苑,http://fangjia.fang.com/process/sh/1210413422.htm,old,博华路930弄,60689元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,莲溪二村,http://fangjia.fang.com/process/sh/1210710548.htm,old,北中路383弄、莲园路560弄、莲园路550弄,56067元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,莲文苑,http://fangjia.fang.com/process/sh/1210667618.htm,old,莲园路77弄,51351元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,大华锦绣华城别墅,http://fangjia.fang.com/process/sh/1210838904.htm,old,成山路2008弄、锦绣路3338弄、成山路1728弄、成山路1236弄,66627元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,莲怡苑,http://fangjia.fang.com/process/sh/1210097424.htm,old,莲溪路367弄、莲溪路477弄,48997元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,文化馨苑,http://fangjia.fang.com/process/sh/1210170289.htm,old,博华路237弄,73836元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,海上国际公寓,http://fangjia.fang.com/process/sh/1210769500.htm,old,博华路380弄,46500元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,通宇加东花园,http://fangjia.fang.com/process/sh/1210415502.htm,old,莲安西路125弄81-140号,57060元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,莲鼎苑,http://fangjia.fang.com/process/sh/1210667580.htm,old,新陈路280弄,50677元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,鹏丰苑,http://fangjia.fang.com/process/sh/1211026956.htm,old,鹏飞路411弄、鹏飞路426弄、鹏岳路152弄,58869元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,大华锦绣华城第2街区,http://fangjia.fang.com/process/sh/1210756190.htm,old,北艾路1500弄、北艾路1660弄1-26号、华绣路18弄1-4号,79574元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,紫叶东园,http://fangjia.fang.com/process/sh/1210424142.htm,old,莲安西路108弄、北中路10弄、紫叶路191弄、紫叶路251弄,43596元/平米
